esports_match_id,map_name,team_name,Ability Damage Done,Accretion Kills,Accretion Stuns,Adaptive Shield Uses,Air Uptime,Air Uptime Percentage,All Damage Done,Amped Heal Activations,Amped Speed Activations,Amplification Matrix Assists,Amplification Matrix Casts,Amplification Matrix Efficiency,Armor - Rally,Armor - Repair Pack,Armor Provided,Assists,Average Energy,Average Players per Teleporter,Average Time Alive,Barrage Efficiency,Barrage Kills,Barrier Damage Done,Biotic Field Healing Done,Biotic Fields Deployed,Biotic Grenade Kills,Biotic Launcher Healing Explosions,Biotic Launcher Healing Shots,Biotic Orb Damage Efficiency,Biotic Orb Healing Efficiency,Biotic Orb Maximum Damage,Biotic Orb Maximum Healing,Blaster Kills,Blizzard Efficiency,Blizzard Kills,Bob Gun Damage,Bob Kills,Charge Kills,Coach Gun Kills,Coalescence Healing,Coalescence Kills,Coalesence - Damage per Use,Coalesence - Healing per Use,Concussion Mine Kills,Critical Hit Accuracy,Critical Hit Kills,Critical Hits,Damage - Accretion,Damage - Barrage,Damage - Biotic Grenade,Damage - Biotic Orb,Damage - Blizzard,Damage - Bob,Damage - Bob Charge,Damage - Boosters,Damage - Call Mech,Damage - Chain Hook,Damage - Charge,Damage - Coach Gun,Damage - Coalescence,Damage - Concussion Mine,Damage - Deadeye,Damage - Death Blossom,Damage - Deflect,Damage - Discord Orb,Damage - Dragonblade,Damage - Dragonblade Total,Damage - Dragonstrike,Damage - Duplicate,Damage - Dynamite,Damage - EMP,Damage - Earthshatter,Damage - Fire Strike,Damage - Flashbang,Damage - Focusing Beam,Damage - Focusing Beam - Bonus Damage Only,Damage - Grappling Claw,Damage - Graviton Surge,Damage - Helix Rockets,Damage - Hyperspheres,Damage - Jump Pack,Damage - Meteor Strike,Damage - Micro Missiles,Damage - Minefield,Damage - Molten Core,Damage - Piledriver,Damage - Pistol,Damage - Primal Rage Leap,Damage - Primal Rage Melee,Damage - Primal Rage Total,Damage - Pulse Bomb,Damage - Quick Melee,Damage - RIP-Tire,Damage - Rising Uppercut,Damage - Rocket Punch,Damage - Seismic Slam,Damage - Self Destruct,Damage - Sentry Turret,Damage - Shield Bash,Damage - Sonic,Damage - Steel Trap,Damage - Sticky Bombs,Damage - Storm Arrows,Damage - Swift Strike,Damage - Swift Strike Dragonblade,Damage - Tactical Visor,Damage - Total Mayhem,Damage - Venom Mine,Damage - Weapon,Damage - Weapon Charged,Damage - Weapon Hammer,Damage - Weapon Pistol,Damage - Weapon Primary,Damage - Weapon Recon,Damage - Weapon Scoped,Damage - Weapon Secondary,Damage - Weapon Sentry,Damage - Weapon Tank,Damage - Whole Hog,Damage Absorbed,Damage Amplified,Damage Blocked,Damage Done,Damage Prevented,Damage Reflected,Damage Taken,Damage Taken - Adaptive Shield,Damage Taken - Ball,Damage Taken - Tank,Deadeye Efficiency,Deadeye Kills,Death Blossom Efficiency,Death Blossom Kills,Death Blossoms,Deaths,Defensive Assists,Deflection Kills,Direct Hit Accuracy,Discord Orb Time,Dragonblade Efficiency,Dragonblade Kills,Dragonblades,Dragonstrike Efficiency,Dragonstrike Kills,Duplicate Kills,Dynamite Kills,EMP Efficiency,Earthshatter Efficiency,Earthshatter Kills,Earthshatter Stuns,Eliminations,Enemies EMP'd,Enemies Frozen,Enemies Hacked,Enemies Hooked,Enemies Slept,Enemies Trapped,Energy Maximum,Environmental Deaths,Environmental Kills,Fan the Hammer Kills,Final Blows,Fire Strike Kills,Focusing Beam Accuracy,Focusing Beam Dealing Damage Seconds,Focusing Beam Kills,Focusing Beam Seconds,Frag Launcher Direct Hits,Freeze Spray Damage,Grappling Claw Impacts,Grappling Claw Kills,Grappling Claw Uses,Gravitic Flux Damage Done,Gravitic Flux Kills,Graviton Surge Efficiency,Graviton Surge Kills,Hammer Kills,Harmony Orb Time,Heal Song Time Elapsed,Healing - Biotic Grenade,Healing - Biotic Launcher,Healing - Biotic Orb,Healing - Coalescence,Healing - Harmony Orb,Healing - Healing Boost,Healing - Healing Boost Amped,Healing - Immortality Field,Healing - Inspire,Healing - Regenerative Burst,Healing - Repair Pack,Healing - Secondary Fire,Healing - Transcendence,Healing - Weapon,Healing - Weapon Scoped,Healing - Weapon Valkyrie,Healing Accuracy,Healing Amplified,Healing Done,Healing Received,Health Recovered,Helix Rocket Kills,Hero Damage Done,High Energy Kills,Hook Accuracy,Hooks Attempted,Hyperspheres Direct Hits,Icicle Damage,Immortality Field Deaths Prevented,Infra-Sight Efficiency,Infra-sight Uptime,Inspire Uptime,Inspire Uptime Percentage,Jump Pack Kills,Knockback Kills,Lifetime Energy Accumulation,Match Blinks Used,Mech Deaths,Mechs Called,Melee Final Blows,Melee Kills,Melee Percentage of Final Blows,Meteor Strike Efficiency,Meteor Strike Kills,Minefield Kills,Molten Core Efficiency,Molten Core Kills,Multikills,Nano Boost Assists,Nano Boost Efficiency,Nano Boosts Applied,Objective Kills,Objective Time,Offensive Assists,Overload Kills,Photon Projector Kills,Piledriver Kills,Piledriver Uses,Players Halted,Players Knocked Back,Players Resurrected,Players Saved,Players Teleported,Primal Rage Efficiency,Primal Rage Kills,Primal Rage Melee Accuracy,Primal Rage Melee Efficiency,Primal Rage Melee Hits,Primal Rage Melee Hits - Multiple,Primal Rage Melee Ticks,Primary Fire Accuracy,Primary Fire Average Level,Primary Fire Hits,Primary Fire Hits Hits - Level,Primary Fire Ticks,Projected Barrier Damage Blocked,Projected Barriers Applied,Pulse Bomb Attach Rate,Pulse Bomb Efficiency,Pulse Bomb Kills,Pulse Bombs Attached,Quick Melee Accuracy,Quick Melee Hits,Quick Melee Ticks,RIP-Tire Efficiency,RIP-Tire Kills,Rally Armor Efficiency,Recalls Used,Recon Assists,Recon Kills,Rocket Barrages,Rocket Direct Hits,Rocket Hammer Melee Accuracy,Rocket Hammer Melee Average Targets,Rocket Hammer Melee Hits,Rocket Hammer Melee Hits - Multiple,Rocket Hammer Melee Ticks,Roll Uptime,Roll Uptime Percentage,Roll Uses,Scoped Accuracy,Scoped Critical Hit Accuracy,Scoped Critical Hit Kills,Scoped Critical Hits,Scoped Hits,Scoped Shots,Secondary Direct Hits,Secondary Fire Accuracy,Secondary Fire Hits,Secondary Fire Ticks,Self Destruct Efficiency,Self Healing,Self Healing Percent of Damage Taken,Self-Destruct Kills,Self-Destructs,Sentry Kills,Sentry Turret Kills,Shielding - Adaptive Shield,Shields Created,Shots Fired,Shots Hit,Shots Missed,Sleep Dart Hits,Sleep Dart Shots,Sleep Dart Success Rate,Solo Kills,Sound Barrier Casts,Sound Barrier Efficiency,Sound Barriers Provided,Soundwave Kills,Speed Song Time Elapsed,Sticky Bombs Direct Hit Accuracy,Sticky Bombs Direct Hits,Sticky Bombs Kills,Sticky Bombs Useds,Storm Arrow Kills,Successful Freezes,Supercharger Assists,Supercharger Efficiency,Tactical Visor Efficiency,Tactical Visor Kills,Tactical Visors,Tank Efficiency,Tank Kills,Teleporter Pads Destroyed,Teleporter Uptime,Teleporters Placed,Tesla Cannon Accuracy,Tesla Cannon Efficiency,Tesla Cannon Hits,Tesla Cannon Hits - Multiple,Tesla Cannon Ticks,Time Alive,Time Building Ultimate,Time Discorded,Time Elapsed per Ultimate Earned,Time Hacked,Time Holding Ultimate,Time Played,Torbjörn Kills,Total Mayhem Kills,Total Time Frozen,Transcendence Efficiency,Transcendence Healing,Transcendence Percent of Healing,Turret Damage,Turret Kills,Turrets Destroyed,Ultimates Earned - Fractional,Ultimates Negated,Ultimates Used,Unscoped Accuracy,Unscoped Hits,Unscoped Shots,Valkyrie Healing Efficiency,Venom Mine Kills,Weapon Accuracy,Weapon Kills,Whole Hog Efficiency,Whole Hog Kills,of Rockets Fired,win
30991,Eichenwalde,Paris Eternal,,,,1.0,1.093000031,0.070193275,215077.6855841,11.0,25.0,5.0,9.0,0.5555555560000001,,,,170.0,,3.333333333,1053.8448389300002,,,93901.40980328,,,,393.0,533.0,0.549499974,0.510840824,200.0,900.0,,1.833333333,11.0,,,1.0,,,,,,,0.801656279,9.0,98.0,,,,109.8999949,1172.989965,,,,,,288.2459869,,,,356.2251358,,,,,,,,,,410.0,3580.725437,327.5,,,195.0,,,,,,,,,60.63301849,,,,,,790.0,,,,,,215.5279828,,,,,,,,,,,12260.2618435,,,,30013.129310000004,,887.4642181,9510.435356299999,,,,,1905.1570701,143348.93445960002,60290.577886,1139.2274109999996,,107667.4513287,278.3200014,174.5699998,405.7099971,0.2,1.0,,,,104.0,90.0,,,,,,,,,,,,0.5,3.0,9.0,262.0,,11.0,,,,,,2.0,6.0,1.0,86.0,8.0,,,,,,2613.050015,4.0,1.0,3.0,,,,,,,297.2910083999999,,15240.19601,459.756742,,,9229.729025,2430.195406,288.3012848,,4863.254206000001,,4.340000153,,,,,0.737335835,507.1017313,63062.580215999995,34021.82845164,,,120581.15577599999,,,,,7493.15519,6.0,,,,,,14.0,,,,,2.0,,0.166666667,,,,,,,,,,126.0,2297.552068516,86.0,,12.0,,1.0,91.0,54.0,,,10.0,,,,,,,,0.534526854,2.593301435,209.0,542.0,391.0,,,,,,,0.888092886,13.0,118.0,,,,,,,,,0.336492891,1.605633803,71.0,114.0,211.0,9.499000274,0.610032864,4.0,0.461538462,0.333333333,,2.0,6.0,13.0,4.0,0.842222222,31.0,50.0,,4772.28437726,0.844677894,,,,3.0,300.0,,16452.0,1729.0,4124.0,,,,8.0,5.0,5.0,25.0,6.0,596.418017,,,,,,11.0,5.0,1.25,,,,,,,33.63500103,3.0,,,,,,10801.62832334,9850.860286952,,1837.7157708199998,,1428.67204178,11785.838174318,,,20.55600058,,,,,,,101.71033646899998,,72.0,,,,,,4.131859263,,,,,0.0
30991,Eichenwalde,Toronto Defiant,,,,,0.001,0.00034245300000000005,258857.47647,18.0,20.0,,,,,,,218.0,,,1130.48927184,,,143348.93445499998,,,13.0,,,,,,,,1.5,9.0,,,1.0,,,,,,,0.657889556,7.0,495.0,,,1634.0,,1291.655633,,,261.0,,,345.0,,,,,2443.781324,,,,,,,,,825.0000038,5939.247936,152.5,,,,,,,,,792.0376497000002,,,,676.0000029,,,,,1091.3799362,,,,,190.1499939,,,,,,,,,,,,17282.651224,,,,11252.166894,,974.7000256,9189.145005499999,,,,,,127360.63978,53833.725659,,,121061.94271600002,,,,,,2.0,6.0,3.0,94.0,78.0,,,,,,,,,,,,0.625,5.0,18.0,322.0,,14.0,,,9.0,,,8.0,2.0,,102.0,7.0,,,,,,1865.217884,,,,,,,,,,361.8620101,4066.951294,,,,,12789.64446,2488.168929,,,,,,,15841.42788,3126.9612460000008,,,1244.537872,74759.06165529999,41520.140984800004,,,107667.45131899997,,,,,8213.479562999999,,,,,,,46.0,,,7.0,4.0,2.0,,0.14285714300000002,,,,,,8.0,7.0,0.7777777779999999,9.0,188.0,2022.1400603500003,114.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,1.350503906,24.0,104.0,,,,,,,,,0.278810409,2.213333333,75.0,166.0,269.0,2.023000061,0.692782357,1.0,0.632653061,,,,62.0,98.0,,,,,0.071428571,5127.443104599999,0.962057168,1.0,4.0,,,,,56942.0,5549.0,13686.0,9.0,35.0,0.257142857,6.0,5.0,5.2,26.0,14.0,530.5740149000002,,,,,,14.0,,,,,,,,1.0,,,,,,,,10877.382324172,9341.070270471999,,1605.89986039,,2084.5740607499997,11785.838174392999,,,32.69600096,,,,,,24.0,102.592067132,,94.0,0.6003861,311.0,518.0,,,3.350675736,,,,,1.0
30991,Havana,Paris Eternal,,,,,,,135271.593583,11.0,18.0,,,,,,,98.0,,,731.8943298599999,,,49429.293993499996,,,,,,0.368697351,0.329247926,3800.0,6300.0,,0.75,3.0,,,,,2219.656772,5.0,225.5179755,201.7869792,,1.052684329,10.0,58.0,,,60.0,1401.049935,549.0799839,,,,,,145.0,,2480.69773,,,,,,,,752.2006485,,,,445.0,2497.355301,64.03299904,,,,,,,,,,,,,,,,,,869.4957847600001,,,,,,,,201.1874924,,,140.0,,,,,232.2150622,11925.460498800001,,,,7783.6153981,,5760.709839,7487.765065,,,,,1414.645035,88845.757082,42636.897813999996,,,84555.768862121,,,,,,,,,118.0,52.0,,,,,,,1.0,1.0,,,,0.5,2.0,6.0,156.0,,13.0,,,,,,,2.0,1.0,56.0,5.0,,,,,,2625.855239,,,1.0,,,,,,,178.130005,,,2074.261936,2219.656772,,6721.847002,2720.023345,,,,,356.11475089999993,,,,,,,42431.4728778,22974.739295773,,,85273.79562799999,,,,,6032.765065,,0.333333333,0.06695738400000001,,,,18.0,,,,,4.0,,0.326923077,,,,,,,,,,62.0,994.132028921,62.0,,,,,60.0,45.0,,,,,,,,,,,,,,,,,,,,,,1.61538193,19.0,106.0,,,,,2.0,,,,0.408695652,1.829787234,47.0,86.0,115.0,0.945000027,0.973335461,1.0,0.4479166670000001,0.325581395,8.0,14.0,43.0,96.0,,0.608,304.0,500.0,,4128.3725666,0.7143629060000001,,,,,,,8038.0,937.0,1775.0,,1.0,,12.0,3.0,5.0,15.0,9.0,445.97001280000006,,,,,,13.0,9.0,3.0,,,,,,,,,,,,,,7502.928224722999,7018.400204017,,2416.0137884299997,,1415.27404144,8631.732712874998,,,27.50400078,,,,,,,66.33603445499999,,58.0,,,1.0,,,4.153381790999999,,,,,0.0
30991,Havana,Toronto Defiant,,,,,,,173850.02595040004,18.0,13.0,,,,,,,226.0,,,1481.62054399,,,88845.75708795001,,,14.0,,,0.30974998600000003,0.8831201679999999,400.0,300.0,,1.6,8.0,,,4.0,,,,,,,0.9150670760000001,17.0,471.0,,,1211.486855,123.8999944,723.7159809,,,184.0,,,1208.034424,,,,,575.7573166,,,,,,,,,290.0,4966.129272,,,,,,,,,,748.8322226,,,,351.0,,,,,822.0,,,,,656.7600097999998,,,,,,,,,,,306.0481115,14435.638402500002,,,,4201.6848608,,6024.4875087,5837.9094749000005,,,,,,63075.422226,42277.884436,,,85702.0298635,,,,,,1.0,1.0,1.0,58.0,108.0,,,,,,,,,,,,0.7142857140000001,5.0,6.0,344.0,,5.0,,,6.0,,,2.0,,,118.0,12.0,,,,,,893.2367828,,,,,,,,,,287.262008,2311.202705,,264.9360504,,,9327.275272,2872.929004,,,,,7.420000076,,8199.142665000001,2128.484193,,,589.8867723999998,47998.80049371,28430.2599841,,,84555.7688714,,,,,4893.240192,,2.333333333,0.103434847,,,,56.0,,,3.0,4.0,2.0,,0.125,,,,,,2.0,4.0,0.8,5.0,178.0,2286.668068136001,98.0,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,1.30892622,17.0,105.0,,,,,14.0,,,,0.484375,2.075268817,93.0,193.0,192.0,,,,1.088235294,0.542857143,12.0,19.0,85.0,155.0,,0.682539683,43.0,63.0,0.181818182,4469.151676570001,1.2362240759999998,2.0,4.0,,,,,34944.0,3894.0,9303.0,6.0,28.0,0.214285714,8.0,4.0,5.5,22.0,18.0,411.17701150000005,,,,,,5.0,,,,,,,,,,,,,,,,8055.172239969998,7012.694203340001,,1293.1088328899998,,1271.9360367499999,8631.732712789999,,,9.129000263,,,,,,,78.189298077,1.0,72.0,0.5642857139999999,158.0,280.0,,,3.18342448,,,,,1.0
30991,Horizon Lunar Colony,Paris Eternal,106.1000252,,,,0.303000009,0.016386486000000002,163000.69357019998,13.0,23.0,1.0,3.0,0.333333333,,,,196.0,,5.0,1048.64233016,,,57440.9465471,,,,149.0,199.0,0.4127816520000001,0.376302886,3000.0,4200.0,,0.5,2.0,,,1.0,,2352.934629,5.0,133.83535700000002,294.1168286,,0.569058811,11.0,83.0,,,,1238.344956,566.9999836000002,,,,,,1370.0,,1070.682856,,,,,,,,,,,,325.0,1734.159775,227.5,,,,,,,,,,,,,,,,,,960.26914212,,50.0,,56.10002518,,501.759986,,,,,,,,,,,12938.384102100003,,,,23435.162901,,,6582.0,,,,,3187.873215,87504.8559,50577.573152,111.712135,,92947.4773432,,87.68548226,150.5700082,,,,,,92.0,110.0,,,,,,,,,,,,0.5,2.0,7.0,294.0,,16.0,,,,,,,,,98.0,6.0,,,,,,3668.4544200000014,,,3.0,,,,,,,268.3600075,,4757.620621,1580.47212,2352.934629,,9410.03985,3167.841388,,,1581.493029,,261.21613840000003,,,,,0.748743719,,54899.992010999995,28632.82346308,64.0,,101155.14630630001,,,,,4789.5,,,,,,,30.0,,12.0,,,2.0,,0.25,,,,,,10.0,,,,118.0,1026.466030558,114.0,,2.0,,,60.0,64.0,,,10.0,,,,,,,,0.639534884,2.4181818180000003,55.0,133.0,86.0,,,,,,,1.4021261,17.0,79.0,,,,1.0,,,,,0.44198895,1.5625,80.0,125.0,181.0,15.59600047,0.8434443229999999,3.0,,,,,,,,0.491484185,202.0,411.0,,4823.313877099999,1.5226119169999999,,,,1.0,,60.0,11536.0,1507.0,2752.0,,,,4.0,4.0,5.25,21.0,15.0,499.5140144,,,,,,16.0,6.0,3.0,,,,,,4.0,18.17900056,2.0,,,,,,9044.662271660003,7817.9122277800025,132.841003763,1849.85217917,93.54700259999998,1805.48805287,9881.643794300004,,,37.06700107,,,,,,46.0,78.8374084,,60.0,,,,,,5.673673117000001,,,,,0.0
30991,Horizon Lunar Colony,Toronto Defiant,4101.414357,,,,,,188495.594354,8.0,6.0,,,,,,,210.0,,4.285714286,1274.040111692,,,87504.85591800002,,,11.0,,,,,,,,1.5,3.0,,,,,,,,,,0.5768039899999999,4.0,362.0,,,1964.603279,,354.0599892,,,370.0,,,,,,,,,,1697.193816,,,,,,,,1255.19989,,,,,,,,505.2944317,681.5400553,915.0459432,,,,722.5278587,116.8430252,1057.0,1173.843025,,640.70068742,,921.8818974,1783.211991,714.7804127,275.9279175,1517.71227,,,,,,,,,,,20019.936104,642.0,,,6710.0347775,,1712.977726,3851.3383765999997,,,,,,73884.946542,46473.73867,,,102270.81283000001,,,,,,,,,100.0,88.0,,,132.6440037,,,,,,,,3.666666667,,,,302.0,11.0,4.0,21.0,,9.0,,,2.0,,,92.0,1.0,,,,,,765.5819715,,,1.0,,,,,,336.1200097,110.9690031,1943.192215,,,,4179.529674,4490.599176,1398.128687,,,,,,2592.529624,7815.426192,4168.675576,,,795.1912585,51590.207814728,27754.352605100004,,,92947.47733899999,,,,,2641.818359,,,,,,8.0,54.0,,,10.0,2.0,4.0,12.0,0.238095238,1.0,4.0,,,,4.0,8.0,1.142857143,8.0,124.0,899.122026792,112.0,,10.0,,,,85.0,,,30.0,0.5,2.0,0.75,1.21875,24.0,39.0,32.0,0.4315789470000001,2.308943089,123.0,284.0,285.0,,,,,,,1.752777777,13.0,89.0,,,,,,,,,0.40625,2.230769231,39.0,87.0,96.0,1.953000058,1.003856179,1.0,0.6642335770000001,,,,91.0,137.0,25.0,0.4,,2.0,0.2,1621.0649773800003,0.55094853,1.0,4.0,,7.0,,1890.0,35610.0,4232.0,9349.0,9.0,29.0,0.310344828,,1.0,6.0,6.0,4.0,209.233006,,,,,,4.0,,,,,,,,1.0,143.0240044,7.0,0.774193548,1.887820513,312.0,589.0,403.0,8944.164268821998,8186.092239920002,,2763.2518689500002,,1442.9540424779996,9881.643794356003,,,8.551000242,864.1765413999998,2592.529624,0.382827366,,,2.0,88.18917559699999,,66.0,0.621621622,161.0,259.0,,,4.1476541540000005,16.0,,,,1.0
30991,Lijiang Tower,Paris Eternal,,,,,,,102047.18300700001,6.0,12.0,,,,,,,182.0,,3.0,1101.27635786,,,31508.083424000004,,,,,,0.491262729,0.673991965,3200.0,3000.0,,2.5,5.0,,,1.0,,1904.919276,5.0,232.3059733,238.1149096,,0.34933159399999997,3.0,30.0,,,,1572.040734,392.2099884,,,,,,150.0,,1858.447787,,46.90000153,,,,,,,,,,315.0,2795.0,70.0,,,,,,,,,,,,,,,,,,190.12325668,,,,,,1175.566932,,,,,,,,,,,8255.90136,,,,11897.735300000002,,,5946.902065,,,,,1052.5940050000004,65883.554832,34896.879786,,,49091.3835285,,,,1.0,1.0,,,,34.0,90.0,,,,,,,,,,,,1.0,3.0,5.0,248.0,,11.0,,,,,,2.0,4.0,,62.0,5.0,,,,,,2370.471078,,,,,,,,,,124.1870035,,,2021.975894,1904.919276,,4606.027965,1721.10617,,,,,151.8352714,,,,,,,32587.4030495,16785.5640345,,,69793.759572,,,,,4033.464405,,,,,,,26.0,,,,,2.0,,0.125,,,,,,12.0,,,,168.0,820.740024478,78.0,,13.0,,,50.0,42.0,,,18.0,,,,,,,,0.584810127,2.372294372,231.0,548.0,395.0,,,,,,,0.49122807,4.0,54.0,,,,,,,,,0.26829268300000003,1.590909091,22.0,35.0,82.0,,,,,,,,,,11.0,0.768930193,330.0,557.0,,2295.3519294999996,0.869727378,,,,7.0,,,6116.0,808.0,1583.0,,,,2.0,2.0,6.0,12.0,13.0,268.2510076,,,,,,11.0,1.0,0.333333333,,,,,,,72.16900221,6.0,,,,,,4606.7821377400005,3834.7641098300005,,1059.4174764699999,,947.3080274480002,4952.503563529999,,,12.23500033,,,,,,,47.89851417199999,,44.0,,,,,,3.126323588,,,,,1.0
30991,Lijiang Tower,Toronto Defiant,,,,,,,119298.374772,8.0,11.0,,,,,,,88.0,,4.0,767.363384599,,,65883.55482599999,,,2.0,,,,,,,,2.5,5.0,,,1.0,,,,,,,0.399420092,4.0,169.0,,,208.0,,399.1959908,,,211.0,,,295.0,,,,,2359.0,,,,,,,,,240.0,2200.000004,,,,,,,,,,464.0988479,,,,681.400002,,,,,396.0,,,,,326.5977478000001,,,,,,,,,,,,10302.857288,,,,2931.570017,,140.00000380000003,3451.6157219000006,,,,,,38508.08341399999,24421.335624,,,71496.846364,,,,,,0.333333333,1.0,3.0,70.0,38.0,,,,,,,,,,,,1.333333333,4.0,5.0,120.0,,5.0,,,3.0,,,8.0,,,32.0,5.0,,,,,,957.330012,,,,,,,,,,163.4290045,1615.060295,,,,,6727.316893000001,1163.246443,,,,,,,7655.680345000002,1075.516297,,,429.1176416,35912.661693,19279.472562000003,,,48842.671248,,,,,2751.615719000001,,,,,,,24.0,,,8.0,3.0,,,,,,,,,4.0,1.0,0.25,4.0,62.0,583.67401744,42.0,,,,,,33.0,,,8.0,,,,,,,,,,,,,,,,,,,0.778846154,7.0,62.0,,,,,,,,,0.40952381,2.511627907,43.0,108.0,105.0,,,,0.7307692309999999,,,,19.0,26.0,,,,,0.14285714300000002,3199.9166452,0.826190059,1.0,1.0,,,,,22630.0,2745.0,5299.0,3.0,15.0,0.2,,3.0,5.666666667,17.0,6.0,221.9420062,,,,,,5.0,,,,,,,,3.0,4.291000132,2.0,,,,,,4279.462126771001,4332.30612467,,1805.37928392,,448.54801305999996,4952.5035635429995,,,14.12300041,,,,,,26.0,54.804631668,,44.0,0.675799087,148.0,219.0,,,2.963302104,,,,,0.0
30992,Horizon Lunar Colony,London Spitfire,217.4167023,,,2.0,2.243000062,0.034397035,102143.7339652,22.0,7.0,,,,,,,76.0,,,1303.3205054299997,,,36886.771998100005,,,4.0,,,0.483349977,0.259259538,1000.0,1500.0,,0.5,2.0,,,1.0,,336.9719505,1.0,213.0519766,168.4859753,,0.6726847359999999,4.0,256.0,,,430.0,483.3499775,408.7299885,,,247.8219938,,,295.0,,426.10395310000007,,295.0,,,,,,,,,,,967.5122032,70.0,,,100.0,,,,,,444.3084815,,,76.52466965,167.0,,,,,1034.6553230600002,,50.0,97.91667938,69.50002289,,,,,,,,,,,,131.7000248,10968.686722800003,,,,9108.6941,,2870.1261438,4290.083715000001,,,,,27.99999988,65470.960727000005,32534.136338999997,,,73892.4041117,199.9999965,1034.010486,1816.687781,1.0,2.0,,,,82.0,32.0,,,,,,,,,,,,,,,124.0,,8.0,,,5.0,,,,,,48.0,5.0,,,,,,1738.825015,2.0,,7.0,,,,,,,326.14400930000005,868.228157,,388.88930760000005,336.9719505,,8276.618395,3191.387429,,,,,156.9728003,,5215.765969,809.2115932999999,,,361.4713647,37164.66313939999,20255.36752362,,,65068.27267820001,,,,,3682.583715,,,0.059743398,,,,18.0,,6.0,5.0,3.0,4.0,,0.5,,,,,,,5.0,1.25,4.0,40.0,716.2120215270002,38.0,,,,2.0,1.0,34.0,,,,,,,,,,,,,,,,,,,,,,2.134541184,22.0,156.0,,,,,,,,,0.2421875,1.580645161,31.0,49.0,128.0,23.07200067,0.353815603,8.0,1.029156817,0.35714285700000004,1.0,5.0,38.0,74.0,,0.527363184,106.0,201.0,,3263.2978701,0.9874026710000001,,4.0,,,200.0,90.0,37052.0,3949.0,11764.0,5.0,16.0,0.3125,14.0,4.0,5.0,20.0,2.0,301.8740087,,,,,,8.0,,,,,,,,,,,,,,,,7262.546219340001,6999.9382043800015,,2574.47264502,25.381000737,786.0520231390001,8035.34624907,,,15.12700043,,,,,,,63.212612991,,50.0,0.530172414,123.0,232.0,,,4.396388073000001,,,,,0.0
30992,Horizon Lunar Colony,New York Excelsior,,,,,,,120198.192143,13.0,12.0,,,,,,,160.0,,,2229.065231978,,,46312.5607358,,,11.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,0.897860714,5.0,245.0,,,1118.966465,,289.2399914,,,353.8927307,,,181.2549896,,,,200.0,,35.20000029,,530.0,704.7798424,,,,,185.0,1265.0,25.0,,,,,,,249.5660954,,780.3629484,,,,235.0,9.92259407,160.0,169.9225941,173.9924622,2019.5347136399996,,,,,100.8600006,,,,,,,654.7798424,174.7798424,,,,14097.301412,,,,7455.670043,,2380.199833,5386.823530500001,,,,,40.99956977,52645.508042,36911.377702,,173.0,65128.090221700004,,,,1.0,1.0,,,,48.0,52.0,,,,2.0,4.0,2.0,,,,,1.0,0.333333333,1.0,4.0,242.0,2.0,7.0,7.0,,9.0,,,,,,82.0,,,,,,,1214.4000130000004,,,1.0,,,,,,,289.5640082,586.7923049999998,,,,,7279.758301999998,2093.2534530000007,,,,,,,7395.4867668,2655.866323,,,62.2370047,37567.182727110005,20538.106500700003,306.9261475,,73822.75540199998,,,,,2911.105103000001,,,,,,4.0,40.0,,67.0,5.0,4.0,26.0,2.0,2.10836941,,,,,,2.0,1.0,0.166666667,6.0,86.0,780.584023454,74.0,,,,,,59.0,,,,,,0.571428571,0.571428571,4.0,4.0,7.0,,,,,,,,,0.5,1.0,,3.480079366,38.0,86.0,,,,6.0,,,,,0.225,2.166666667,18.0,39.0,80.0,3.262000098,0.669274946,1.0,0.705882353,,,,84.0,119.0,,,,,0.14285714300000002,2343.8819452,1.145201565,1.0,5.0,,,,,36124.0,4162.0,9709.0,9.0,22.0,0.409090909,6.0,4.0,4.25,17.0,12.0,309.927009,,,,,,7.0,,,,,,,,,,,0.518272425,1.275641026,156.0,199.0,301.0,7526.59222582,7096.090207728999,,2390.22947276,,650.902019033,8035.346248959002,,,7.052000201,,,,,,,65.522448866,,64.0,0.70754717,150.0,212.0,,,5.107023670999999,9.0,,,,1.0
